               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 334,            0.010187,           0.0037983,                   0,             0.92765,             0.97386,             0.97141,              0.8814,            0.012137,           0.0036734,                   0,           0.0045055,           0.0045055,           0.0045055
                 335,            0.010268,           0.0035727,                   0,             0.98552,             0.92405,             0.96925,             0.88045,            0.012062,           0.0040381,                   0,            0.004489,            0.004489,            0.004489
                 336,           0.0088132,           0.0035024,                   0,             0.98521,             0.93671,             0.96343,             0.87479,            0.012019,           0.0041772,                   0,           0.0044725,           0.0044725,           0.0044725
                 337,           0.0097485,           0.0036262,                   0,             0.97363,             0.93467,             0.96916,             0.88328,            0.011988,           0.0039885,                   0,            0.004456,            0.004456,            0.004456
                 338,           0.0096783,           0.0035236,                   0,             0.93747,             0.94895,             0.96564,             0.87875,            0.011983,           0.0038597,                   0,           0.0044395,           0.0044395,           0.0044395
                 339,            0.009314,           0.0031948,                   0,              0.9374,             0.94775,                0.97,             0.88841,             0.01223,            0.003933,                   0,            0.004423,            0.004423,            0.004423
                 340,           0.0087813,           0.0036325,                   0,             0.96482,             0.92405,             0.97083,             0.88009,            0.012119,           0.0040663,                   0,           0.0044065,           0.0044065,           0.0044065
                 341,            0.010456,             0.00368,                   0,             0.95928,             0.94937,             0.97397,             0.88306,            0.012238,           0.0039275,                   0,             0.00439,             0.00439,             0.00439
                 342,           0.0092828,           0.0035442,                   0,             0.93414,             0.97468,             0.97283,             0.87989,            0.012006,           0.0037427,                   0,           0.0043735,           0.0043735,           0.0043735
                 343,            0.008998,           0.0032207,                   0,             0.91736,             0.98364,             0.97137,             0.88347,            0.012034,           0.0039694,                   0,            0.004357,            0.004357,            0.004357
                 344,           0.0090482,           0.0033982,                   0,             0.96039,             0.92405,             0.96328,              0.8824,            0.011877,           0.0043456,                   0,           0.0043405,           0.0043405,           0.0043405
                 345,           0.0088941,           0.0033474,                   0,             0.97321,             0.91979,             0.95855,             0.87182,            0.012113,           0.0045325,                   0,            0.004324,            0.004324,            0.004324
                 346,            0.010136,           0.0039357,                   0,             0.96022,             0.91139,             0.95752,             0.87879,             0.01209,           0.0043123,                   0,           0.0043075,           0.0043075,           0.0043075
                 347,           0.0092851,           0.0036118,                   0,             0.96833,             0.91139,             0.95399,             0.86725,            0.012359,           0.0042493,                   0,            0.004291,            0.004291,            0.004291
                 348,           0.0078717,             0.00317,                   0,              0.9736,             0.93363,             0.95848,             0.87446,            0.012227,           0.0040863,                   0,           0.0042745,           0.0042745,           0.0042745
                 349,           0.0087868,           0.0036624,                   0,              0.9615,             0.94841,             0.96145,             0.86678,            0.012739,           0.0041272,                   0,            0.004258,            0.004258,            0.004258
                 350,           0.0096115,            0.003505,                   0,             0.97391,             0.94498,             0.96943,             0.86743,            0.012723,           0.0041461,                   0,           0.0042415,           0.0042415,           0.0042415
                 351,           0.0091346,           0.0036393,                   0,             0.97334,             0.93671,             0.96582,             0.86891,            0.012621,           0.0043083,                   0,            0.004225,            0.004225,            0.004225
                 352,           0.0087039,           0.0033204,                   0,             0.95963,             0.94937,             0.96813,             0.87652,            0.012451,            0.004153,                   0,           0.0042085,           0.0042085,           0.0042085
